"JobPK","ClientFK","SiteFK","JobTitle","JobDescription","FeatureScore","FeaturedAdvert","LiveDate","CreateDate","ExpiryDate","HideContactDetails","JobLogo","JobRef","SalaryMin","SalaryMax","SalaryFrame","SalaryDesc","Email","CompanyName","nJobSectorVal","sJobSectorDesc","nJobRoleVal","sJobRoleDesc","nJobTypeVal","sJobTypeDesc","nTownCityVal","sTownCityDesc","sLocationVal","sLocationDesc","NoApplications","NoSearches","NoViews"
"1438245","14746","136","Quantity Surveyor","<p>Quantity Surveyor</p> <p>Getting busy........Groundworks / civils company are expanding rapidly and are looking for another experienced QS to join their team. This role requires extensive RC Frame experience.</p> <p>The role involves working alongside contracts managers dealing with client queries and developing commercially effective client relationships.&nbsp; <br />You should be experienced with the effective sourcing, negotiation, assessment and management of sub-contract work; Reviewing and reporting on cost estimates and plans including preliminaries, sub-contract &amp; material costs.<br />You will take responsibility for the authorisation sub contract payments (including interim applications) and final accounts as well as agreeing variation values. </p> <p>This particular role requires detailed knowledge of the Financial Management of Groundworks and associated Construction techniques&nbsp; but if that is not quite right for you we have an ever increasing amount of other QS vacancies across the UK (Particularly South) - please contact us for an initial informal chat.</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. <br /></p>","0","False","13/11/2013 10:56:51","27/09/2013 11:11:50","11/12/2013 04:57:21","False","","CSS15127","0","0","5","Negotiable ,dependant on experience","richard.tillbrook@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30050","Building and Construction - Permanent","","","29814","Permanent","30210","Hertfordshire","Bishops Stortford","Bishops Stortford","1","4860","247"
"1440797","14746","136","Pre-Construction Bid Manager","<p>Pre-Construction Bid Manager</p> <p>Pre-Construction Bid Manager required by design &amp; build main contractor to construct and manage pre-qualification and pre-construction/tender applications and documentation. </p> <p>You will be responsible for managing the successful delivery of tender bids and will assist the director in setting the Bid Winning Strategy. You will have or quickly develop strong competitor and market knowledge to maximise the innovative, competitive and profitable nature of proposals.</p> <p>Managing a small pre-tender team and providing relevant promotional and marketing services in order to allow winning of new contracts and repeat contracts from current customers. We are looking for someone who has perhaps worked as a contracts manager and is used to the realities of site work and can assist with value engineering improvements.</p> <p>Duties include:<br />Liaising with clients and stakeholders, representing the company and chairing&nbsp; relevant meetings.<br />Develop bid programmes and assist with project execution plans to ensure they are maintained to accurately reflect target dates.<br />Verify values and carry out reconciliations from the tender returns from the supply chain. <br />Monitor, review and report progress and help develop cost effective solutions to any problems.</p> <p>Ssalary: £60k + car<br />Location: Leatherhead, Surrey</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. <br /></p>","0","False","13/11/2013 10:55:27","17/10/2013 09:58:23","11/12/2013 04:57:21","False","","CSS15818ASH","6000000","6000000","5","car","richard.tillbrook@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30050","Building and Construction - Permanent","","","29814","Permanent","30232","Surrey","Leatherhead, Surrey","Leatherhead, Surrey","0","3231","179"
"1437993","14746","136","Service Technician","<p>Service Technician</p> <p>Leading Laboratory equipment manufacturer are looking for a service technician for the in house and occasional on customer site repair of their extensive range of Electro-mechanical / Electronic equipment.</p> <p>You should be familiar with the fault find and repair of precision equipment, have good colour vision and communications skills.<br />You will be confident using computers and have experience in a service engineering environment.</p> <p>Salary: £21k per annum<br />Location: Stoke</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p>","0","False","13/11/2013 10:48:59","25/09/2013 14:22:39","11/12/2013 04:57:21","False","","CSS15774","2100000","2100000","5","","richard.tillbrook@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30054","Commercial - Permanent","","","29814","Permanent","30230","Staffordshire","Stoke","Stoke","0","4739","244"
"1443935","14746","136","Driver/ Warehouse","<p>Driver/Warehouse </p> <p>Do you have a clean driving licence and experience driving vans?</p> <p>Driver/Warehouse Operative needed to join the Warehouse of a busy site services company based in Great Dunmow.</p> <p>Reporting to the Warehouse Manager, you will be delivering and collecting plant and equipment from site.</p> <p>You will be responsible for the organising, loading, coordination and route planning prior to deliveries/collections, alongside carrying out the despatch/collection paperwork and administration.</p> <p>£15,000 to 18,000, negotiable, dependant on experience</p> <p>6am to 4pm, Monday to Friday</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p>","0","False","13/11/2013 09:10:42","13/11/2013 09:10:42","11/12/2013 09:10:42","False","","CSS15856","1500000","1800000","5","Negotiable, dependant on experience","recruitment@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30052, 30054","Industrial, Commercial - Permanent","","","29814","Permanent","30206","Essex","Great Dunmow","Great Dunmow","6","1157","141"
"1443903","14746","136","Senior Mechanical Engineer","<p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Our client is an established M&amp;E Contractor with an expanding work portfolio and an established client base.&nbsp; After the award of a new £6M commercial tender, they are looking for a time-served Mechanical Engineer with a proven background in new build commercial fit out projects to join their team in Central London.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>This is offered on a full time, long term temporary basis with the opportunity of a permanent placement after successful completion of the probationary period.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>ROLE</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Supervise skilled operatives and external subcontractors.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Complete RAMS and conduct regular toolbox talks.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Manage testing and commissioning phase before handover.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Manage procurement of labour and materials, ensuring deliveries take place in a timely fashion.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Regular reports with the Project Manager on site progress.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>CANDIDATE</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Previous experience in a Senior Mechanical Engineer role</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Higher education (HND/HNC) in Mechanical Engineering or other relevant qualifications</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Excellent communication and man management skills</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Main Contractor experience is highly desirable</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>SALARY</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Negotiable upon experience</font></p>","0","False","12/11/2013 17:13:16","12/11/2013 17:13:16","11/12/2013 04:57:21","False","","Mark Bird","0","0","5","Negotiable","mark.bird@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30051","Building and Construction - Temporary","","","29815","Temporary","30217","London","Central London","Central London","2","2020","122"
"1443901","14746","136","Senior Electrical Engineer","<p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Our client is an established M&amp;E Contractor with an expanding work portfolio and an established client base.&nbsp; With the award of a new tender in excess of £5M, they are looking for a time-served Electrical Engineer with a proven background in new build commercial fit out project to join their team in West Sussex.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>ROLE</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Procurement of plant and materials.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Supervise electrical operatives and external electrical subcontractors.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Complete RAMS and conduct regular toolbox talks.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Manage testing and commissioning phase before handover.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Regular reports with the Project Manager on site progress.</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>CANDIDATE</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Previous experience a similar Senior Electrical Engineer position</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Time-served Electrical apprenticeship or relevant qualifications</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Excellent communication and man management skills</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>SSSTS/SMSTS desirable</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>SALARY</font></p> <p style=MARGIN: 0cm 0cm 0pt class=MsoNoSpacing><font face=Calibri>Negotiable upon experience</font></p>","0","False","12/11/2013 17:09:01","12/11/2013 17:09:01","11/12/2013 04:57:21","False","","Mark Bird","0","0","5","Negotiable upon experience","mark.bird@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30051","Building and Construction - Temporary","","","29815","Temporary","30233","Sussex","west sussex","west sussex","0","1964","114"
"1440496","14746","136","Electrical Design Engineers","<p>Electrical Design Engineers</p> <p>Specialist Design &amp; Build construction contractor are looking for experienced Electrical Design engineers to join their Manchester team. The role involves creating effective planned Electrical design solutions for often complex multidiscipline projects<br />Whilst the majority of projects are under £4M you could be involved with projects up to £20M.</p> <p>You should be educated to graduate level, have excellent communication skills and 5 years + relevant experience<br />You will be commercially aware and client facing so you can attend site and client meetings across the UK. <br />The position will need you to specify plant and equipment, inspect sites, prepare design risk assessments; manage subcontract staff; make design decisions and advise clients on design related issues.</p> <p>Salary circa £32,500 + Car, bonuses and excellent package incl. Share plan, contrib. Pension, Bupa etc.....</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. <br /></p>","0","False","11/11/2013 10:32:19","15/10/2013 15:04:37","09/12/2013 04:58:16","False","","CSS15811","3250000","3250000","5","Excellent Package","richard.tillbrook@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30050","Building and Construction - Permanent","","","29814","Permanent","30218","Manchester","Manchester","Manchester","0","2939","160"
"1440499","14746","136","Mechanical Design Engineers","<p>Mechanical Design Engineers</p> <p>Specialist Design &amp; Build construction contractor are looking for experienced Mechanical Design engineers to join their Manchester team. The role involves creating effective planned Mechanical design solutions for often complex multidiscipline projects.<br />Whilst the majority of projects are under £4M you could be involved with projects up to £20M.</p> <p>You should be educated to graduate level, have excellent communication skills and 4 years + relevant experience associated with building services mechanical design<br />You will be commercially aware and client facing so you can attend site and client meetings across the UK. <br />The position will need you to specify plant and equipment, inspect sites, prepare design risk assessments; manage subcontract staff; make design decisions and advise clients on design related issues.</p> <p>Salary circa £32,500 + Car, bonuses and excellent package incl. Share plan, contrib. Pension, Bupa etc.....</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p> <p>&nbsp;</p>","0","False","11/11/2013 10:31:51","15/10/2013 15:12:22","09/12/2013 04:58:16","False","","CSS15812","3250000","3250000","5","Excellent Package","richard.tillbrook@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30050","Building and Construction - Permanent","","","29814","Permanent","30218","Manchester","Manchester","Manchester","0","2936","166"
"1440140","14746","136","Labour co-ordinator","<p>Labour co-ordinator</p> <p>Established and expanding construction company have created this new construction labour administration role in their growing organisation. The position centralises and co-ordinates national trades and labour requirements for the company.</p> <p>You will receive and organise temporary labour requirements from the various teams and co-ordinate the effective and efficient fulfilment of these by dealing with an approved list of agencies based on teams specific needs for a project.<br />Ensuring the right resource is in the right location at the right time<br />Performance managing the quality of resource obtained from the agencies and reporting on this as required.</p> <p>Working closely with and understanding the teams requirements to ensure visibility of peak and trough periods to ensure the correct resources available</p> <p>Managing the procurement processes for labour based on requisitions received.<br />Vetting and approval of labour invoices <br />Working with accounts systems to insure all costing are recorded correctly.<br />Working closely with materials and plant buyers to ensure co-ordinated response with regards to ensuring correct labour is present when materials required and vice versa.</p> <p>Location: Mansfield, Nottinghamshire<br />Salary: £25k</p> <p><br />CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p>","0","False","11/11/2013 10:30:32","11/10/2013 13:00:22","09/12/2013 04:58:16","False","","CSS15809","2500000","2500000","5","","richard.tillbrook@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30050","Building and Construction - Permanent","","","29814","Permanent","30224","Nottinghamshire","Mansfield","Mansfield","4","3343","274"
"1440441","14746","136","HR Officer","<p>HR Officer</p> <p>Large Facilities Management company are looking to recruit a HR Officer to cover a number of client sites in Norfolk and Newark.</p> <p>Reporting directly to the HR Business Partner you will be providing professional advice to 250+ staff in relation to employee relations, conditions or service, and application of the law and company procedures</p> <p>Main duties will include:<br />Advise on employment legislation, Company HR policies and procedures <br />Provide advice to line managers and Personnel Coordinators on HR issues<br />Take an active lead role in employee casework including managing investigations, attending disciplinary and grievance meetings <br />Supporting Managers through the various stages of casework and other HR matters by providing written and oral guidance and the preparation of appropriate documentation as necessary <br />Advise on Company policies <br />Actively manage and support TUPE transaction<br />Experience in an HR role in an FM environment would be necessary for this role</p> <p>Must be CIPD qualified or working towards qualification<br />Working knowledge of TUPE Regulations and UK employment legislation is essential<br />Must hold a valid UK driving licence</p> <p>Requirement for UK wide travel from time to time and expected travel across Norfolk, Cambridge and Newark area</p> <p>Salary is negotiable, dependant on experience</p> <p>25 days holiday<br />Company Car/Allowance<br />Company Pension<br />Private Healthcare (after 6 months) </p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. <br /></p>","0","False","11/11/2013 10:27:11","15/10/2013 10:13:12","09/12/2013 04:58:16","False","","css15810","0","0","5","Negotiable ,dependant on experience","recruitment@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30054","Commercial - Permanent","","","29814","Permanent","30220","Norfolk","Norfolk, Newark","Norfolk, Newark","4","2968","200"
"1422422","14746","136","Sales Executive","<p align=center><strong>Sales Executive</strong></p> <p class=MsoNormalCxSpMiddle>Our client produces a range of consumer and business magazines including twelve county based wedding magazines and a number of trade magazines for the Gift, Craft, Fashion Accessories and Bridal markets. They are currently looking to recruit a Sales Executive to join their busy team on full time permanent basis.&nbsp;</p> <p><strong>Role </strong></p> <p class=MsoListParagraphCxSpFirst>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; This is not a call centre sales environment&nbsp; and there will be the need for some visits to exhibitions and trade shows so clients facings skills are very important</p> <p class=MsoListParagraphCxSpLast>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Responsibility will be given straight from the start </p> <p><strong>Candidate </strong></p> <p class=MsoListParagraphCxSpFirst>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Must have minimum of 1 year experience within media advertising ( although not essential)</p> <p class=MsoListParagraphCxSpMiddle>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Proven track record achievement and an enthusiastic approach to winning business</p> <p class=MsoListParagraphCxSpMiddle>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Sales orientated, results given</p> <p class=MsoListParagraphCxSpMiddle>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Strong communication skills and interpersonal skills</p> <p class=MsoListParagraphCxSpMiddle>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Clear &amp; concise telephone manner</p> <p class=MsoListParagraphCxSpLast>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Consumer literate, flexible &amp; adaptable</p> <p><strong>Remuneration </strong></p> <p class=MsoListParagraphCxSpFirst>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; £16,000k basic, plus excellent commission structure</p> <p class=MsoListParagraphCxSpLast>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Monday to Friday 8.30am – 5.30pm</p> <p>Please note CSS operate as an employment agency and an employment business, offering both temporary and permanent opportunities throughout various sectors. Upon application, your details will become registered with CSS so further opportunities can be discussed with you. Please note that due to the high volume of applications, if we have not been in contact with 10 days; please assume that your application has been unsuccessful on this occasion. </p> <p>&nbsp;</p>","0","False","11/11/2013 10:25:26","30/05/2013 12:24:34","09/12/2013 04:58:16","False","","CSS15621","1600000","1600000","5","Basic, plus excellent commission structure","recruitment@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30054","Commercial - Permanent","","","29814","Permanent","30206","Essex","Braintree","Braintree","7","5140","385"
"1443553","14746","136","Electrical Contracts Manager","<p align=center><strong><u>Electrical Contracts Manager</u></strong></p> <p>Established M&amp;E Building services company are looking for an experienced electrical Contracts manager to oversee project managers and deal with full project lifecycle of their own projects.</p> <p>The company typically deal with 500k projects across retail, education and commercial markets, in this client facing role you will be responsible for financial and progress reporting to the directors and offer advice and guidance to the teams.</p> <p>You should have a strong commercial understanding, good knowledge of Electrical Services and an understanding of the technical, commercial and contractual processes involved. </p> <p>Salary: £45 - 50k per annum</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p>","0","False","08/11/2013 15:38:32","08/11/2013 15:38:32","07/12/2013 04:57:25","False","","CSS15850","4500000","5000000","5","Negotiable, dependant on experience","richard.tillbrook@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30050, 30054","Building and Construction - Permanent, Commercial - Permanent","","","29814","Permanent","30206","Essex","Colchester","Colchester","1","2048","113"
"1443465","14746","136","Sales - inbound calls","<p align=center><strong><u>Sales - inbound calls</u></strong></p> <p>Stable and secure job opportunities at this successful expanding insurance company. Based close to Freeport railway station in Braintree&nbsp; the company offers insurance products aimed at the over 50's market and are looking for sales agents to deal with the increasing calls coming in as they expand their marketing and continue to grow.</p> <p>Strong listening skills and a friendly telephone manner are essential for this role and you should be understanding, patient and courteous, (this is not cold call, call centre sales !)</p> <p>The ideal candidates will have some telesales experience. Full initial and on-going training is provided, along with regular performance reviews.</p> <p>Salary: £13k per annum, with the realistic opportunity to double your wage though bonuses</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p>","0","False","08/11/2013 10:06:55","08/11/2013 10:06:55","07/12/2013 04:57:25","False","","CSS15849","1300000","1300000","5","","recruitment@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30054","Commercial - Permanent","","","29814","Permanent","30206","Essex","Braintree","Braintree","4","1963","133"
"1443416","14746","136","Electrical Project Manager","<p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Our client is an established M&amp;E Contractor with an expanding work portfolio and an established client base.&nbsp; With the award of a new tender in excess of £5M, they are looking for a time-served Electrically biased Project Manager with a proven background in critical environment projects to join their Senior Management team in Dorset.</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>ROLE</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Supervise M&amp;E refurbishment and installation including AHUs and switchgears </font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Supervise minor building works as needed</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Manage multi-disciplined (M&amp;E) engineers and external subcontractors</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Produce project reports using ASTA and MPP for client review</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Regular reports to Senior Project Manager and Client representatives</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>CANDIDATE</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Relevant Electrical Engineering qualifications</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Proven experience in a similar role, preferably with a major M&amp;E contractor</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Budgetary management above £5M is highly desirable</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Computer literate with experience in ASTA or MPP (Microsoft Project).</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Full UK Driving Licence</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>&nbsp;</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>SALARY</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>£20 - £25 per hour</font></p> <p style=MARGIN: 0cm 0cm 0pt><font face=Calibri>Negotiable with experience</font></p>","0","False","07/11/2013 16:53:10","07/11/2013 16:53:10","06/12/2013 04:57:11","False","","Mark Bird","2000","2500","1","","mark.bird@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30051","Building and Construction - Temporary","","","29815","Temporary","30205","Dorset","Dorset","Dorset","0","2020","125"
"1443383","14746","136","Graduate Recruitment Consultant","<p align=center><strong><u>Graduate Recruitment Consultant</u></strong></p> <p>Fantastic new opportunity for a graduate trainee recruitment consultant to quickly forge a solid career in permanent construction recruitment.</p> <p>Ideally you will have a construction, engineering or business related degree. <br />We offer excellent support, resources, internal and external training, competitive basic salaries with uncapped commission<br />You should have exceptional communication skills, an outgoing personality and already reside in reasonable commuting distance of our Braintree offices.</p> <p>This role is part of the development of our permanent services division where we are utilising our strong contacts gained in the 20+ years we have supplied construction industry contract workers. <br />We have an excellent industry reputation and are included on many top preferred supplier lists.</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p>","0","False","07/11/2013 15:12:39","07/11/2013 15:12:39","06/12/2013 04:57:11","False","","CSS15847","0","0","5","Negotiable, dependant on experience","richard.tillbrook@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30054","Commercial - Permanent","","","29814","Permanent","30206","Essex","Braintree","Braintree","0","2062","122"
"1440138","14746","136","Labour co-ordinator","<p>Labour co-ordinator</p> <p>Established and expanding construction company have created this new construction labour administration role in their growing organisation. The position centralises and co-ordinates national trades and labour requirements for the company.</p> <p>You will receive and organise temporary labour requirements from the various teams and co-ordinate the effective and efficient fulfilment of these by dealing with an approved list of agencies based on teams specific needs for a project.<br />Ensuring the right resource is in the right location at the right time<br />Performance managing the quality of resource obtained from the agencies and reporting on this as required.</p> <p>Working closely with and understanding the teams requirements to ensure visibility of peak and trough periods to ensure the correct resources available</p> <p>Managing the procurement processes for labour based on requisitions received.<br />Vetting and approval of labour invoices <br />Working with accounts systems to insure all costing are recorded correctly.<br />Working closely with materials and plant buyers to ensure co-ordinated response with regards to ensuring correct labour is present when materials required and vice versa.</p> <p>Location: Leatherhead, Surrey<br />Salary: £25k</p> <p><br />CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p>","0","False","07/11/2013 09:05:28","11/10/2013 12:54:51","05/12/2013 04:57:08","False","","CSS15805","2500000","2500000","5","","richard.tillbrook@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30050","Building and Construction - Permanent","","","29814","Permanent","30232","Surrey","Leatherhead","Leatherhead","0","3499","236"
"1440042","14746","136","Operations & Projects Manager","<p>Operations &amp; Projects Manager</p> <p>Large and reputable Facilities Management company are looking to recruit a Hard Services Manager to join their team based on this site near Downham Market. The role is to manage all day to day hard services across the Client's estate, through application of performance improvement.</p> <p>Duties:<br />Lead and support all site based engineering / hard service delivery<br />Plan, implement and deliver contract operational plans through effective and Client focused management<br />Manage and co-ordinate all site based hard service delivery teams<br />Take responsibility for the delivery and achievement of commercial business targets and agreed profit margin<br />Provide monthly operational reports including budget performance against agreed targets<br />Supervision and line management of mechanical and engineering areas including specialist contractors<br />Deliver all the required outputs against the agreed KPIs whilst striving to improving performance beyond the baseline target<br />Identify cost reduction opportunities resulting from improved / changed maintenance techniques</p> <p>Demonstrable skills and experience implemented in a similar role are essential, Ideally you will have a formal engineering qualification and a NEBOSH cert</p> <p>Must be able to demonstrate the skills and knowledge required for position with profit and loss responsibility, alongside a proven track record of success in supporting a major business contract, ideally within an FM, construction or Civil Engineering environment</p> <p>A current and valid driving licence is essential</p> <p>£35-40k per annum</p> <p>7.30am to 4.30pm <br />Monday to Friday</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p>","0","False","07/11/2013 08:55:25","10/10/2013 16:46:29","05/12/2013","False","","CSS15807","3500000","4000000","5","","recruitment@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30050, 30054","Building and Construction - Permanent, Commercial - Permanent","","","29814","Permanent","30220","Norfolk","Near Downham Market","Near Downham Market","0","2170","162"
"1443102","14746","136","BMS Engineer","<p align=center><strong><u>BMS Engineer</u></strong></p> <p>Large Facilities Management company are looking to recruit a BMS Engineer to join their busy client site in Aldermaston.</p> <p>You will be co-ordinating technical queries and supporting all teams with technical and operational issues</p> <p>Duties will also include providing technical service/support on the BMS system, assist with the development and maintenance on the BMS system </p> <p>You will carry out reactive work and maintenance PPM's on the BMS System</p> <p>Must hold City &amp; Guilds 17th Edition 236 Part 1&amp;2 or Mechanical equivalent with experience within a technical role</p> <p>Previous experience in an FM environment is advantageous</p> <p>Knowledge of the BMS system is an advantage but not essential as for the right candidate training will be given<br />Good IT skills including Word, Excel, Powerpoint, Maximo, are necessary <br />£30k per annum, negotiable dependant on experience</p> <p>CSS operate as an employment agency and an employment business; we aim to respond to all&nbsp; applications. You will be advised if we are registering your details for future considerations. </p>","0","False","05/11/2013 16:39:10","05/11/2013 16:39:10","04/12/2013 04:55:51","False","","CSS15845","3000000","3000000","5","Negotiable, dependant on experience","recruitment@csspeople.co.uk","CSS Recruitment & Training Services Ltd","30050, 30054","Building and Construction - Permanent, Commercial - Permanent","","","29814","Permanent","30195","Berkshire","Aldermaston, Berkshire","Aldermaston, Berkshire","0","1642","96"
